Month,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,Region,Case
Month 12,0.0376254075166335,0.042997405447621116,0.03840925256312878,0.04111247342010207,0.04012137022873243,0.04280404101177717,0.0464571639609888,0.03967790020596977,0.03914676169095315,0.0403053297387308,0.03718381804647325,0.0357699685789946,0.04009709273117032,0.03854641039138464,0.03362498831381773,0.04254370243890554,0.03609178785086181,0.03892051778547533,0.04225122734592359,0.04173792717926619,0.03861844895415632,0.04052940701608461,0.0409501423911975,0.03833398090157096,WECC,Base Case
Month 1,0.04723605634445817,0.0427158143632697,0.04463047197500544,0.043302938968826706,0.04512337514189089,0.03141512121077163,0.0395488414237431,0.04177869384745527,0.035501772480827504,0.04029490712389015,0.044773684944818426,0.03838240451608889,0.042346252747846175,0.037598823797711824,0.031238541809757377,0.040692824447294024,0.03736790730466145,0.035837663218189875,0.04379133229442114,0.036099722432830716,0.033894550313902386,0.03990595966434107,0.036484310998943864,0.03910537684228319,WECC,Change Case
Month 2,0.04271357897739393,0.04619471760997717,0.04480634610212017,0.03866991108164246,0.0425226413793697,0.042781012555387424,0.04453517872595348,0.03703263433433211,0.03603162863426633,0.03353376513601029,0.044307160670531524,0.038864665293077395,0.036442273378723196,0.03383708039513467,0.044656831400499045,0.03974491568823669,0.045449066104556485,0.04673974994159268,0.04393567709783725,0.05254758579660624,0.04412275545511325,0.035548065005217414,0.03597553809090377,0.0417084009164277,WECC,Change Case
Month 3,0.03201706773821889,0.04449392178910022,0.036072925694368305,0.041974721513969644,0.03456640451718347,0.046491855973470775,0.030499724361094535,0.04720641032507559,0.04574561571069146,0.03754664019905787,0.03367522021091367,0.047547789140672106,0.044566791408297314,0.04542555425130932,0.04206163894249485,0.04447242082882612,0.04343129684326051,0.040943943657780195,0.040897232836845064,0.04422206675883392,0.0420299510742155,0.040952101673404524,0.04365608569233347,0.04662557759261472,WECC,Change Case
Month 4,0.03907803792666014,0.042601225273871446,0.03973372658780914,0.03593691768474732,0.03981018067810999,0.04517790357335709,0.03797189957599827,0.0398101429609882,0.037265427380577754,0.041694946286863425,0.037181366337310034,0.04142220473347798,0.04579610903168452,0.0462112588345546,0.04605522207318196,0.04403650875795781,0.04506826054550378,0.040547377867600806,0.040988918489197806,0.04073904765750817,0.03968401815489511,0.049244248945165284,0.04415436391014649,0.033780535567173156,WECC,Change Case
Month 5,0.03577910968438757,0.04765204339288473,0.03993683690881725,0.04463802418652325,0.04373007228800718,0.03910936606475555,0.036662873154803995,0.04449753125210419,0.03738759539265634,0.04039547110407199,0.0434753499805036,0.040420623396853726,0.05256610714266676,0.039126261105772886,0.045819745347868625,0.03768240641606743,0.03995746921297888,0.04303561773277706,0.04208789237162947,0.03421607169705109,0.04560681457945808,0.04525045528767178,0.030737080772698593,0.04133493169260967,WECC,Change Case
Month 6,0.035696691281753706,0.03734884190076143,0.040384505370556656,0.03972486451470744,0.050227474917366795,0.037924197616095,0.03800022793548912,0.04143840259411007,0.03562945437166443,0.04043278582264148,0.0468341377276431,0.04029004079708727,0.04546561157497085,0.04542659018760215,0.047929041348064055,0.031722905147392205,0.04440316915221258,0.03373639855869835,0.050961021200681106,0.04165791668124443,0.03841194583173425,0.039788854931003384,0.03880280600972454,0.040787767984889874,WECC,Change Case
Month 7,0.0483470485419073,0.03961282975132815,0.041368909604627094,0.035405707906370834,0.04138466951044899,0.04472119605613226,0.041139686585086536,0.041881231555012756,0.046708491677801556,0.042621742054135756,0.039413477662416416,0.039084916821360366,0.04016638178323238,0.04191850923346844,0.038537376936512796,0.03791786141272509,0.05060406600821155,0.04105189564238734,0.03617785343518881,0.039248933448106024,0.04599649412568053,0.036423215611396054,0.0339605162941591,0.042020791403442115,WECC,Change Case
Month 8,0.04361006222531423,0.04084056185342168,0.04065016002333412,0.04823433959450304,0.04246857906605112,0.03716392775922204,0.038835996770486256,0.04572552036817057,0.03202562969126235,0.039387788995787675,0.04199442560230486,0.033263180294592985,0.03855948556323427,0.0415223106406599,0.03924460694465209,0.0429497314194584,0.03379804996381055,0.03920003010360156,0.042745576862328466,0.037420196559334304,0.046381694894192346,0.04672060722404356,0.04430382142262802,0.04383778971398252,WECC,Change Case
Month 9,0.04141462153176078,0.043256144730174126,0.03912109829700854,0.03984578467518308,0.041663068990060816,0.043028110179715036,0.036456016632624696,0.03272740657973674,0.03924518858303,0.04694371177072206,0.03902779130718416,0.03605997491434712,0.041102161021587535,0.04583183144294204,0.044957703793405586,0.0412401299877252,0.044621555637019,0.039601057821061054,0.0422641862164965,0.04644152368491341,0.03635725611493959,0.04536485569627315,0.044080223397712386,0.03758559684555892,WECC,Change Case
Month 10,0.03711512305283156,0.030363501691123028,0.03416655974442861,0.03908996456440037,0.04118831622079015,0.04209335276747913,0.04079768576366434,0.03744895382530726,0.04015417071921688,0.046574159287003,0.04291317276930978,0.042297064813551034,0.03999067498809708,0.042332733578645775,0.04261169813739769,0.034141051164576,0.044419144838938295,0.03532070683981506,0.04290459781089693,0.03971213132090053,0.042711147424693424,0.045782188629011046,0.04322548400345276,0.037517593384029595,WECC,Change Case
Month 11,0.03784855599140439,0.04014082623693688,0.03996901294865865,0.040419200683139846,0.044680883045349014,0.0443351591178878,0.04247504932848015,0.03401442188705296,0.042152788378542416,0.03241425375447841,0.04198090525882827,0.039877601408100094,0.04009186318093026,0.03980802967726951,0.03803550429787662,0.040771277866218494,0.03365810765422238,0.03890406957030733,0.04141939920182385,0.04421145268926007,0.04257770840785808,0.038164855409880946,0.03904303371761506,0.03769733824967542,WECC,Change Case
Month 12,0.039624032555584734,0.04362666639187531,0.043886202480389,0.04418181053881905,0.04039643023129636,0.045853234042365534,0.04618055098661942,0.03941432074505904,0.041441909336889446,0.04277171912673803,0.03409301790837685,0.04509678882260307,0.041377539727568795,0.038948689100093054,0.03911461448446763,0.04307792378534162,0.03664586215424203,0.0435371052590888,0.04213264042720712,0.04371635927086115,0.04365717461498689,0.04593398358086628,0.04369677959501864,0.03855335440854275,WECC,Change Case
Month 1,0.04234246859268822,0.042830502415801365,0.04505959875749538,0.04219112826330322,0.04509460812544974,0.042271611010854804,0.0390177155602984,0.041447911940033534,0.04184573326079005,0.04575877085837152,0.0429736301763484,0.04149973125691392,0.04121626089289276,0.040559940634126435,0.040143306884014865,0.03709473870807595,0.03871480144528285,0.039036965246934445,0.04534116942357074,0.03944805109145756,0.039181627713520475,0.03901557411973115,0.033181985205188703,0.0404089853764969,SERC,Base Case
Month 2,0.0422300806314466,0.030675847856144207,0.038180368207957616,0.04124260437981262,0.038781163033880926,0.03716851481141231,0.03869749689422103,0.03976683400241706,0.04434668212848553,0.04515837755458171,0.04460030597313432,0.038341261735450397,0.03323186666227431,0.038659946202960774,0.03945259850839053,0.0436006561094263,0.03891042158640943,0.03657028277641321,0.034811834098359494,0.032896709639106264,0.038072695424498176,0.03634203650253997,0.042093763686881475,0.03990302970393277,SERC,Base Case
Month 3,0.04033477772726259,0.04084924884218087,0.037593143733918775,0.04333157953145102,0.044138024215992576,0.0401929681292616,0.04592557444566477,0.0450015307950323,0.04308922122877588,0.04724986247053722,0.0373694939929705,0.03777162346868626,0.04244207576612936,0.03784539937431646,0.04160859004826728,0.051799442110797414,0.04112683187030267,0.04280294434399973,0.04367118544082392,0.04346313867381661,0.03764511789166748,0.034570475181086545,0.038729863343457224,0.0387404483499595,SERC,Base Case
Month 4,0.040960632398966516,0.03613450401583164,0.0381837723595624,0.03947345372735491,0.04103034290952703,0.04010004640379832,0.03953665269066773,0.03872742857114012,0.038627370968578434,0.04208193048501901,0.03934232424766004,0.041300028681770205,0.032668070365407365,0.04655283537883789,0.03353508177011469,0.0386174207592024,0.04338634153880758,0.040739233833285635,0.035240111387000575,0.04041545241707785,0.03992196867797148,0.04246198390114702,0.03894235476911797,0.04568363609728975,SERC,Base Case
Month 5,0.04330688921430473,0.03938717436747498,0.0401856607009675,0.0436085877324934,0.04479828026017208,0.0448406577169387,0.039780591060626536,0.042104429613653425,0.04140044722104685,0.039652629205371194,0.039195538945509305,0.038480616784726376,0.042512400717253575,0.04146508839139927,0.039972953841747476,0.037489537079675325,0.03518679276702451,0.037248845081147786,0.037563071234687,0.039881408327548024,0.037590097762276994,0.03622655281287972,0.039905168694385734,0.04388898064121529,SERC,Base Case
Month 6,0.044045661888436324,0.03822811404555472,0.035141437641462055,0.038377656183846566,0.04344717445674884,0.03513667130164765,0.03233289573677011,0.04087063408504951,0.0406735311954323,0.04126863941075281,0.03615019675623167,0.04537040612571921,0.03739072177758398,0.04306035281096629,0.04071524482967314,0.04086358546454738,0.042273840766832965,0.03566976981392171,0.03607278750661354,0.046143678747094644,0.04115708199965305,0.03813377426961487,0.04483219928877944,0.03600474439266435,SERC,Base Case
Month 7,0.03788558652760213,0.03929550590357844,0.040576443831265754,0.04481990636000049,0.037826068809427536,0.043015773944985354,0.0402934217107818,0.043050861867186985,0.039618670744945586,0.04282064174011131,0.036400310152385956,0.040229028689810466,0.04236946346113724,0.03385531038312509,0.0431612832894541,0.04365761019018923,0.03617643017264208,0.03632297016812699,0.040477836755545435,0.03577885746719507,0.03806634560653073,0.043553067440522036,0.03666280941734225,0.03769228963565896,SERC,Base Case
Month 8,0.03952744340534749,0.03866665021797963,0.04183718533201378,0.0384062637390728,0.03740181047720034,0.037837639249801304,0.039924205742490074,0.042127997287619144,0.04392707124055208,0.036081348571488946,0.034613760181267314,0.041401861553149094,0.04693556839029033,0.03834348150279067,0.042094334025162175,0.04053621750876238,0.04438045899927773,0.04089918751032336,0.03348565584120566,0.045576984303944836,0.04366456563425751,0.04166442729059401,0.040135000482305075,0.036411882530894654,SERC,Base Case
Month 9,0.03918178571837569,0.04235010490835243,0.037673113776895285,0.0387247060871923,0.04634610651201784,0.04537195845975019,0.036650730847707876,0.03464225719793381,0.03362786510377335,0.04320984619540827,0.042697671192109814,0.043162158746204715,0.038286532130687244,0.03898828376811964,0.03729749172041799,0.03635384528460524,0.04164737360368939,0.039932891286848925,0.04284715561859796,0.03796366908590388,0.03448612091735956,0.03865930256279169,0.04396138212399497,0.041061420564502835,SERC,Base Case
Month 10,0.04624260772627996,0.03798476808210091,0.038914326083950825,0.036889747369055946,0.0459974066863598,0.04210210381784879,0.03651720383404848,0.038303048512436134,0.036602576442095,0.04314648159516414,0.040950144278337965,0.04414800621419188,0.042373781268961984,0.04216286510156544,0.037160935537376386,0.04084668685676183,0.034589620745704805,0.037816199363260486,0.03623965444585092,0.04356918607277877,0.03543243551023536,0.04102474566005847,0.042104557354684324,0.04046855967223707,SERC,Base Case
Month 11,0.03884387502127242,0.03605229222689665,0.04018378999794663,0.04312537082682786,0.04039350413924461,0.03526877560217195,0.03687793479605908,0.04398880528179513,0.03960527276978767,0.0362577871932739,0.040914713417050885,0.039420451122619646,0.03770634628311206,0.04352790214952342,0.04341484854432293,0.0423424565280284,0.0447283577325597,0.04005406434840499,0.04180867831173086,0.04153147643035785,0.034459398618786635,0.036240302279734335,0.04186555698737418,0.03901207131840479,SERC,Base Case
Month 12,0.03583061098257851,0.04395071191566853,0.03962487122989431,0.040545762729864966,0.04077816880693661,0.03861512474122727,0.04146808290402717,0.03713261131974603,0.043270742230358386,0.03689404249712958,0.038582678773147444,0.038607704272020454,0.036417277974067866,0.04312102987727953,0.03741792701240668,0.03790223507680296,0.04488314347975251,0.04040555776786465,0.045857634925936364,0.03781201947889811,0.03801112256864762,0.03902796200188785,0.035050152146291626,0.038824235246227204,SERC,Base Case
Month 1,0.04416865435272607,0.04604028075108027,0.04520662507359763,0.043312499260989394,0.045805540883966635,0.04088833377041949,0.03587367882120984,0.04414641423988479,0.043933925640102504,0.04585473047608061,0.044773702764630885,0.04312597255681593,0.04052759266508893,0.038918946308263674,0.041740349317017485,0.041265189955031895,0.04256019564389162,0.04027787560444769,0.04726107551789518,0.04144512448991297,0.038140343430510794,0.04104349658375361,0.0339853939311696,0.04110996296806802,SERC,Change Case
Month 2,0.049507371236245164,0.03434525286018699,0.038561306901488596,0.04290074765681239,0.04150117406402847,0.03645795513420361,0.039040966586969914,0.04331358539878163,0.044306465262225155,0.042143068369697036,0.05042157435081645,0.0375157002351253,0.034282711731237335,0.038158768518158456,0.04398818399067568,0.047636071576688775,0.04089625358773116,0.03857724978537715,0.038893046808174646,0.030453269462198052,0.03785527027812188,0.03716565526660085,0.04294095939771516,0.04046540870534196,SERC,Change Case
Month 3,0.04436948128195181,0.036762381242735336,0.037562995494797115,0.0452313151428607,0.04537500868101427,0.03912565837888807,0.04015398229766946,0.04507548433531056,0.04524047017952027,0.048069618594995936,0.036630602872490085,0.03880516793903628,0.045222529708444884,0.03967838151441911,0.04583734512198251,0.05746130318348227,0.04212153805117224,0.0484321744846967,0.047505235703642734,0.042831198558342685,0.03724390329696215,0.03692561928776706,0.04076234160483885,0.0373636388518823,SERC,Change Case
Month 4,0.04136855833723116,0.037658207026518904,0.041814290738131296,0.04006145765257235,0.04096958094661087,0.03693254257705399,0.040576668810475815,0.04037662382888556,0.03634544567264811,0.03991974496188181,0.036402841129155046,0.043301022586388085,0.028585385674113794,0.048879291937841345,0.03474956875091086,0.039391634299423196,0.045098367663694745,0.038618029852448985,0.03999865981719749,0.04506397236468767,0.0373761954125415,0.04027989471649276,0.043048168104794886,0.04467300757298029,SERC,Change Case
Month 5,0.04371036763720186,0.04044175427765314,0.04446611303403861,0.045663805796297606,0.0470196788474898,0.04293774368942601,0.038969983335236595,0.041434998869125265,0.04372202285549049,0.041570942646423255,0.041302401758988194,0.03560971117740358,0.043985716786553865,0.0437612885653281,0.0424932481685449,0.041546160388473294,0.036965201713923396,0.04136225661488691,0.04222958684540631,0.042269689558668215,0.03764893390448794,0.034196304522918976,0.037146188570456845,0.04191791786280649,SERC,Change Case
Month 6,0.045000286881170394,0.0415540835211858,0.0382811475864644,0.034792546057789454,0.044898020194338494,0.03561560985238122,0.029385157795507898,0.04297483766631599,0.040584625046134463,0.042354921450780444,0.03772860398007177,0.046606328439832936,0.03416575107386849,0.04466598490280356,0.03886079598616154,0.042525241997609424,0.03929356428385336,0.037424129359024554,0.03780529157351936,0.04561477279457013,0.04153311760670352,0.04115461941056979,0.04794975891509783,0.03933708044941449,SERC,Change Case
Month 7,0.03874560020331377,0.03927628690712812,0.04116761565243743,0.04474325999790183,0.03237947373070968,0.0472754118194329,0.04346303488593493,0.0475382875631527,0.04251708804768648,0.04632624476284069,0.03315861080085237,0.041811288374110814,0.04488044166788031,0.033017105580139997,0.042705130248647485,0.04089930829034108,0.035590987226154856,0.041315515740854035,0.04835156851076807,0.037884737106489645,0.042647616853215116,0.04180845430078116,0.038475402299429,0.03771407632225363,SERC,Change Case
Month 8,0.0384508176605432,0.03543653709354032,0.04018386460248219,0.03715472706193592,0.04219719862928651,0.040646966815999816,0.04138244681457987,0.042423103594089476,0.044238711714151634,0.03644339173589581,0.03804176456855163,0.03777680986154089,0.04802280296165857,0.03839834263174154,0.04213843649875376,0.04006219373945243,0.045023737985303576,0.04304958291408072,0.031544073157524666,0.046449217559949706,0.04347565823056383,0.0458311902150361,0.04115825916736237,0.041031211361056856,SERC,Change Case
Month 9,0.040922315473620276,0.04582845418714093,0.037865914403886744,0.03774503410266372,0.043857063712100956,0.04383070534072728,0.04226360045610166,0.038518804805547154,0.03460501435843114,0.04298349121396485,0.041950143986889295,0.046097606085598014,0.03575278203521334,0.03354803155998764,0.04260397958340256,0.03767431238030801,0.040772319847896095,0.04366089185406699,0.0494791603114523,0.03679761373766586,0.03470731004011927,0.03676161211868272,0.04166068913644268,0.0408838829257031,SERC,Change Case
Month 10,0.0466155406706191,0.03493421207577777,0.04397899103417426,0.03238072305466892,0.04326415553910838,0.04028733409304296,0.03837186229515719,0.0404929444064974,0.0383361547973777,0.04633846226665865,0.04417139709486584,0.04069125367180473,0.04932407026937827,0.04576736598781833,0.04036261642764544,0.040615622279508816,0.030336312036837412,0.043784300479181006,0.03686792398382685,0.04193500312133919,0.03701307622031981,0.039820873416015055,0.04241423990841708,0.043160041525290765,SERC,Change Case
Month 11,0.043135904978152784,0.03617088807130776,0.03623056936666886,0.04543120583028491,0.04347513173677888,0.035002102542107554,0.04051381640452993,0.044969124240447265,0.039487386464061844,0.034903762375603706,0.04576122764137218,0.04292534157234559,0.03912249206868721,0.04714532843692827,0.047798824750382066,0.04687542601670756,0.046240542786889084,0.03806982044591456,0.04449413463126921,0.04350738967006147,0.03455808780748608,0.03898276339609307,0.04182431476021281,0.03582805230099312,SERC,Change Case
Month 12,0.03801970311166041,0.04347706060726539,0.04465357199876007,0.0399326597709431,0.04080384356648256,0.04355925566649553,0.03679015080989895,0.03953170214990261,0.0438842587715598,0.037445119337563657,0.04204129464073313,0.04109197182839784,0.03821116294109115,0.03999444068687949,0.038567316164396966,0.04491023984721873,0.041987945922914334,0.04502649406826092,0.049651793897562205,0.03618985969798079,0.03851874804993513,0.040179482051067056,0.03639399016763205,0.0378801204451112,SERC,Change Case
Month 1,0.039864845768131915,0.03808222313398752,0.04060208945879342,0.037109598325079714,0.039329451839655936,0.036369898711735536,0.04001859219480498,0.039519634825993445,0.03357571860804945,0.04302210702093947,0.03297903757995403,0.04447784023196826,0.03754150615342291,0.03930829328702186,0.04136648628173707,0.04213313911255659,0.03943551127211237,0.04985171412664674,0.03961549300005016,0.03732107420602032,0.04176724282616016,0.0392178116538219,0.03831849809524342,0.040211335814194234,TRE,Base Case
Month 2,0.04122442924996272,0.03830110871925773,0.038151416991918714,0.03302850177850813,0.04095513456157415,0.041744128932548696,0.04306063685261651,0.04290929421746397,0.0379187907743457,0.0425888804383727,0.043940678955393386,0.04039274468104551,0.0411385173123749,0.03363397680855981,0.04013420958903871,0.03967263631824357,0.033473882598352135,0.03832902099362897,0.0399724442760236,0.04040421254711329,0.03776639991158068,0.03964319667219087,0.03660321939400166,0.034654916777325,TRE,Base Case
Month 3,0.04154533522959217,0.043396870095431674,0.03635676961753925,0.037401376879430674,0.03985541532552127,0.03680338971290262,0.03636898686840789,0.034044632020247,0.030806608433849823,0.03742239214637224,0.04593214456352404,0.039295605871188286,0.04164776283042429,0.03741957627933787,0.039562209249261876,0.03756239294692846,0.03988132649591876,0.039675435442177956,0.039062456320144115,0.045980559309074985,0.036407601531432604,0.03802759751133122,0.039078612486080806,0.04401740369693743,TRE,Base Case
Month 4,0.03816717295912673,0.04011917583354654,0.03387418876911355,0.03667261340827467,0.03918737343375228,0.04233951273147687,0.03777091028864802,0.034626275020042716,0.03833709280141973,0.04064609592724841,0.03754912511905978,0.04027764470584387,0.038243834577644284,0.03784908178051185,0.04227027266697983,0.03847639535777564,0.03767472807422718,0.04313487820360834,0.04732251359045505,0.03860621328087436,0.03861184231135921,0.03896751731885391,0.04173773169173055,0.039309792424091855,TRE,Base Case
Month 5,0.041827313540609715,0.042906028917394465,0.03668162490089519,0.039121634833751015,0.03622773098057904,0.04035004447342633,0.038985014434517844,0.03359751859077073,0.03851669123781642,0.04439574804256344,0.03544541486657613,0.03594459550347171,0.043549444260154925,0.04235826257405158,0.03389372292258339,0.04517591306391867,0.04259924482660749,0.03695380355504803,0.04031616588277715,0.0387224184792177,0.03512183728928926,0.04063453541321729,0.04092152444102088,0.0440173761198609,TRE,Base Case
Month 6,0.04170922835681594,0.03750249560539558,0.03709522184986595,0.04527620373479243,0.03889650033385548,0.04728279237780197,0.04293940334477853,0.03868695061068008,0.04210561710673108,0.043760902931901303,0.03995205931582675,0.041823028942642754,0.03690303805360381,0.04530537712489829,0.046015625416156364,0.034844128804162496,0.03719633789335952,0.034806045848101416,0.04538587235857566,0.041039999572523064,0.042182202558705854,0.04202120670425056,0.03679307904368304,0.04346729995556993,TRE,Base Case
Month 7,0.03924164826855965,0.0433892026255685,0.04264103516024354,0.04073209787439005,0.0402715489990865,0.03933722242853885,0.03638747091456121,0.03668558497625744,0.03404370219837018,0.03920419305352818,0.03645488560595683,0.041765432714950264,0.041223327331993395,0.03793310506511677,0.03929018711613853,0.04199253259371306,0.03832483034209749,0.03557228158460442,0.037623121183353175,0.03618685018560235,0.039861443878691075,0.04648876894729515,0.041036267411780146,0.043794002957653004,TRE,Base Case
Month 8,0.03747440554857562,0.03984526838356222,0.03948127209472012,0.0429107529652439,0.03817859266456111,0.03779007697398935,0.038811326874854786,0.036825053924110125,0.045289930646682734,0.03948898455762658,0.04243243609823697,0.03680918980087198,0.03831026332698555,0.041740185863270725,0.04212060239098036,0.037636560328137336,0.03812856154925035,0.03465663321837094,0.043021395482575935,0.036472617916703184,0.0365529848433011,0.04271243314912001,0.04371219570189748,0.04297429320771453,TRE,Base Case
Month 9,0.03937685207695677,0.03442231011275357,0.03607198109060644,0.04094064191475279,0.03829412953534037,0.039707646078165994,0.041890065223503685,0.036506529288555016,0.03646502548119293,0.039052698759263635,0.0410716583362206,0.03353347771914748,0.0421995728174955,0.03677810487678206,0.03585931466903961,0.03922067259784742,0.04386692167058377,0.04084294481400475,0.043824984048463626,0.04109631196276678,0.038340888054609244,0.038542558641465025,0.04345874243089312,0.04186211086185145,TRE,Base Case
Month 10,0.03792948289203597,0.04214868025252587,0.036307262105950845,0.038630502100629266,0.045105137468206956,0.03711149335861657,0.04036892225924871,0.036159071551556045,0.03983960415898126,0.042700619063571615,0.03911552156201829,0.0413257696078532,0.04085418464802641,0.041284494626978606,0.034771377108667026,0.04211977416265296,0.037424743605248355,0.03780653240905799,0.0420665524602054,0.03623193361177203,0.042793752422572356,0.0385921180925143,0.036418263009588,0.0449672151399192,TRE,Base Case
Month 11,0.041797055003321225,0.03950022587258118,0.039853100189506566,0.042477994056762586,0.04557819084452325,0.03728662637102333,0.04026185534714073,0.03957437007208501,0.042321887816724926,0.04063592756994063,0.04241187276499883,0.037225443066439046,0.039950411173814954,0.03857733782348707,0.03513698834720641,0.03829503696253086,0.03691105488408667,0.03893153679761242,0.04305541703506897,0.03833800209377224,0.03871951284442518,0.043610727507184796,0.04469557339159823,0.037171803836366805,TRE,Base Case
Month 12,0.04121733027537287,0.04537301532470351,0.04189903326671505,0.0411574007993903,0.03918874712869048,0.04209672749126025,0.045923191603322706,0.0414554992458314,0.03484178404100801,0.034832255626407085,0.04439790411454348,0.03955848690275462,0.03634181132841423,0.03862871424102482,0.03958746150100947,0.04446302256906085,0.04164734896454391,0.033814508549658916,0.03614206066011935,0.03179209345202507,0.036099535716644295,0.03823251601849971,0.03951283791458653,0.04128968685697007,TRE,Base Case
Month 1,0.04328957066440216,0.03902863678430818,0.04211696792611919,0.039330878043383866,0.03972721421328342,0.03419316008470954,0.04122193487740658,0.04540362381053179,0.034231979192758485,0.044896643621219076,0.03818332864767046,0.046552490915981126,0.03686868222892918,0.041636598065084185,0.04664952786874433,0.04419752105911256,0.03871664357145296,0.05032057031201315,0.04157062992918442,0.037453266769339535,0.04243766926817517,0.04147998105171693,0.043854643582501344,0.04589242777501024,TRE,Change Case
Month 2,0.04095253732364071,0.04459950131434307,0.03843497850855914,0.035244131943984756,0.045492267995344754,0.04212086616326933,0.03968199479708011,0.04137555791601387,0.04094876543380297,0.04564362897229149,0.04757281491474221,0.04206956482407739,0.03893082905483447,0.03158108431301994,0.03735234954481748,0.04493375600407247,0.03687618614375855,0.04052621751252085,0.04331012295701251,0.041527715279598684,0.04346708967436655,0.03819977190561188,0.03253777719889348,0.036406003991356045,TRE,Change Case
Month 3,0.04690056984673255,0.046409285930526505,0.03905255702375531,0.04038980479087693,0.04488582630512985,0.03955242275367179,0.036592910889295595,0.036356252894231694,0.036202515630229484,0.03942563991596808,0.05213375611295119,0.04199379566663374,0.043543118626515005,0.03422032690873212,0.037544311984603215,0.04053116667793751,0.03568473143901126,0.03877045890078005,0.041306947592065324,0.048427627234524255,0.037301522627292194,0.0382983016471417,0.043483279523943014,0.04579833006670702,TRE,Change Case
Month 4,0.03955446789755911,0.04085876502307734,0.03682140105239369,0.038252631439487705,0.037825979766697874,0.04581544225566847,0.04122981768660492,0.03900456655908141,0.03850023538345719,0.04465938508495306,0.04290976002772357,0.03937214212165289,0.042492278329799314,0.04022852483807302,0.04742003175659807,0.04230611756220866,0.03599595420594213,0.046743427187214436,0.046270832157643625,0.038395880777573714,0.03659647672686977,0.04137437151835013,0.039928850767218305,0.04006446211048693,TRE,Change Case
Month 5,0.04158087690487667,0.04365224713776965,0.03913891780700806,0.03629468890880164,0.036846061827064916,0.04017957284771383,0.043641366170565916,0.03300662632109745,0.0435676022954531,0.04539123639799415,0.03784140456448957,0.037978297870611265,0.04108381223594243,0.04600607386913266,0.03350615590616348,0.04613702607265182,0.04856574446038276,0.03742945876899068,0.04364194194616404,0.03781477380003482,0.039295099007886615,0.04333848401466969,0.04374653004738293,0.04376436592578648,TRE,Change Case
Month 6,0.03975472690611471,0.03899740798040934,0.03822585674499082,0.04543562818191521,0.03400850451552009,0.045754780063540716,0.04208699201809119,0.0374764399316261,0.03795751226845384,0.045772401538896806,0.04225154200771453,0.04590587758905369,0.03567754871916525,0.04574162907925146,0.04387799712093814,0.03757716252578418,0.03712539259796468,0.033093682126056574,0.05209654842991705,0.0433376916879017,0.04203167079848636,0.04764376913098973,0.034856527591270586,0.04228406110259933,TRE,Change Case
Month 7,0.04463444269420384,0.046325204936822476,0.0461782770072686,0.04164927759387536,0.040713442150406065,0.039304274396237286,0.0380620124576787,0.04081689742375314,0.03654864425445119,0.0402209095028057,0.03778053889923942,0.04235850432962585,0.04441424205044183,0.038691123022143496,0.036374475975941296,0.04737425186242631,0.037749894836440596,0.033548116177277876,0.037309610463798853,0.04105600021041517,0.03947152739408673,0.04979911274521775,0.03766006176355274,0.04727664768613496,TRE,Change Case
Month 8,0.04107306308328219,0.0452090903983417,0.03709349247278498,0.040101643827093865,0.034284046176785446,0.04019498538837147,0.044136485783915234,0.04075927889387661,0.049563921328247204,0.039767168601496164,0.043059783684656426,0.03663269600281283,0.03589534969750886,0.04393622337564707,0.03954235250853927,0.03728487008420288,0.04322288738601504,0.039637448965019584,0.04151855530243597,0.04032892088539059,0.03494857589512262,0.04055201819944721,0.045231946852305784,0.04467748639256205,TRE,Change Case
Month 9,0.039950621550145324,0.03790564988263117,0.03268399498932245,0.04363246651077306,0.037926175401754254,0.04169423356501902,0.043257144487423356,0.036192685884360594,0.03582757112762729,0.03952299929698486,0.038622935494723835,0.03670199208577782,0.04364138206306387,0.04027749674850376,0.03800535517281407,0.041589936450346005,0.04592315553911543,0.04790805907468309,0.04702483889522629,0.039330166986363845,0.03585284621604894,0.03850251093502178,0.0467227783070983,0.039571897908924514,TRE,Change Case
Month 10,0.038205772414414814,0.04651448007068737,0.03446305320807339,0.041193547666058976,0.04179575836677742,0.03617103395161812,0.041312189674482865,0.03903328531564984,0.0404679146927895,0.0446716454657991,0.039210013108939006,0.042045680941271237,0.03882340662978057,0.040821036930968085,0.04176410286286005,0.04379910614224244,0.04157417022485037,0.035859166258572356,0.043754377910380116,0.037370379031833226,0.04412890308442963,0.04159499362631973,0.04177429468013665,0.04423626330259497,TRE,Change Case
Month 11,0.041755487124723496,0.037849833481381885,0.04110610833616755,0.03996466660568715,0.05188888005365494,0.041222327537866886,0.03987021210798516,0.048649366900188874,0.04695953280148929,0.042403593206307516,0.04493065905949416,0.04003012142568762,0.04036996822366103,0.037353922057908225,0.035789308907544747,0.036489199637051814,0.034431355401903,0.04069889311497834,0.041505045257119635,0.04262422058967862,0.0358088333932403,0.04328034591699332,0.04775329164711467,0.04039326875047347,TRE,Change Case
